date_reg,type,maker,model,colour,fuel,state
2024-03-19,motorcar,Toyota,Vios,red,petrol,Perak
2024-01-17,motorcar,Proton,X50,black,petrol,Sabah
2024-09-19,motorcar,Proton,X50,black,petrol,W.P. Kuala Lumpur
2024-07-27,motorcar,Perodua,Bezza,white,petrol,Sarawak
2024-11-16,motorcar,Honda,HR-V,white,petrol,Selangor
2024-06-21,motorcar,Perodua,Axia,red,petrol,Terengganu
2024-02-12,motorcar,Honda,Civic,black,hybrid_petrol,Sabah
2024-09-11,motorcar,Honda,HR-V,white,hybrid_petrol,Perak
2024-12-02,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-10-09,motorcar,Proton,X70,silver,diesel,Johor
2024-12-04,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-10-09,motorcar,Proton,X70,red,petrol,Sarawak
2024-05-17,motorcar,Perodua,Bezza,red,diesel,Pahang
2024-02-26,motorcar,Proton,Saga,grey,petrol,Sarawak
2024-05-02,motorcar,Proton,Saga,silver,petrol,Johor
2024-05-13,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-01-27,motorcar,Perodua,Myvi,black,diesel,Selangor
2024-04-09,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-01-25,motorcar,Proton,Saga,black,petrol,Sabah
2024-09-25,motorcar,BYD,Dolphin,red,electric,Melaka
2024-07-01,motorcar,Perodua,Myvi,red,petrol,Johor
2024-06-27,motorcar,Perodua,Bezza,red,petrol,Selangor
2024-07-04,motorcar,Toyota,Yaris,silver,petrol,Selangor
2024-03-17,motorcar,Proton,X50,red,hybrid_petrol,Sabah
2024-12-20,motorcar,Perodua,Axia,black,petrol,Pulau Pinang
2024-03-07,motorcar,Toyota,Vios,silver,petrol,Perak
2024-09-09,motorcar,Proton,X70,black,hybrid_petrol,Selangor
2024-07-18,motorcar,Toyota,Vios,silver,hybrid_petrol,Sarawak
2024-06-22,motorcar,Proton,Saga,silver,petrol,Selangor
2024-09-01,motorcar,Proton,X50,black,petrol,Johor
2024-10-04,motorcar,Perodua,Myvi,red,petrol,Kelantan
2024-08-26,motorcar,Perodua,Myvi,red,petrol,Selangor
2024-11-23,motorcar,Toyota,Yaris,silver,petrol,Kedah
2024-05-20,motorcar,Mazda,CX-5,red,petrol,Sarawak
2024-08-11,motorcar,Perodua,Axia,red,petrol,Kelantan
2024-07-18,motorcar,Honda,HR-V,black,petrol,Selangor
2024-09-06,motorcar,Proton,Saga,black,petrol,W.P. Kuala Lumpur
2024-11-02,motorcar,Perodua,Myvi,red,diesel,Selangor
2024-02-09,motorcar,Nissan,X-Trail,silver,petrol,Selangor
2024-10-17,motorcar,Toyota,Vios,silver,petrol,Terengganu
2024-06-07,motorcar,Nissan,X-Trail,silver,petrol,Perak
2024-06-09,motorcar,Mazda,Mazda 3,white,petrol,Pulau Pinang
2024-09-12,motorcar,Proton,X50,black,hybrid_petrol,W.P. Kuala Lumpur
2024-02-07,motorcar,Perodua,Axia,grey,hybrid_petrol,Kedah
2024-08-19,motorcar,Toyota,Yaris,silver,petrol,Selangor
2024-12-04,motorcar,Nissan,X-Trail,black,petrol,Melaka
2024-01-09,motorcar,Proton,X50,red,petrol,Sabah
2024-09-24,motorcar,Perodua,Axia,red,petrol,Sabah
2024-12-16,motorcar,Perodua,Bezza,red,diesel,Selangor
2024-01-10,motorcar,Toyota,Hilux,black,diesel,Perak
2024-03-01,motorcar,Perodua,Bezza,black,petrol,Johor
2024-06-20,motorcar,Perodua,Myvi,white,hybrid_petrol,Negeri Sembilan
2024-01-14,motorcar,Honda,City,grey,petrol,Sabah
2024-01-15,motorcar,Perodua,Axia,white,petrol,Pulau Pinang
2024-09-26,motorcar,Proton,X50,black,hybrid_petrol,Perak
2024-01-11,motorcar,Honda,Civic,red,diesel,Perak
2024-03-18,motorcar,Perodua,Bezza,white,petrol,Selangor
2024-03-16,motorcar,Perodua,Axia,grey,petrol,Sarawak
2024-09-16,motorcar,Nissan,Almera,grey,petrol,Johor
2024-07-20,motorcar,Nissan,Almera,grey,petrol,Perak
2024-12-08,motorcar,Proton,X50,red,diesel,Selangor
2024-02-20,motorcar,Toyota,Yaris,red,diesel,Kedah
2024-02-09,motorcar,Toyota,Hilux,grey,petrol,Selangor
2024-10-14,motorcar,Perodua,Axia,white,hybrid_petrol,W.P. Kuala Lumpur
2024-03-14,motorcar,Toyota,Vios,red,petrol,Perak
2024-06-26,motorcar,Honda,City,white,petrol,Sarawak
2024-07-07,motorcar,Proton,X70,black,petrol,Kedah
2024-05-08,motorcar,Proton,Saga,silver,petrol,Selangor
2024-09-20,motorcar,Proton,X70,grey,petrol,Johor
2024-11-21,motorcar,Perodua,Myvi,white,petrol,W.P. Kuala Lumpur
2024-04-16,motorcar,Honda,HR-V,red,petrol,Kedah
2024-06-12,motorcar,Honda,Civic,silver,petrol,Johor
2024-03-17,motorcar,Proton,X70,black,petrol,Pahang
2024-02-05,motorcar,Toyota,Vios,grey,hybrid_petrol,Johor
2024-02-10,motorcar,Toyota,Yaris,white,petrol,Sarawak
2024-05-12,motorcar,Toyota,Vios,silver,petrol,Selangor
2024-11-13,motorcar,Proton,Saga,silver,petrol,Johor
2024-11-26,motorcar,Proton,X50,grey,petrol,Selangor
2024-05-16,motorcar,Toyota,Hilux,grey,hybrid_petrol,Johor
2024-12-25,motorcar,Toyota,Hilux,grey,petrol,Sarawak
2024-10-27,motorcar,Perodua,Myvi,white,hybrid_petrol,Selangor
2024-03-14,motorcar,Toyota,Yaris,red,petrol,Sarawak
2024-11-04,motorcar,Perodua,Axia,black,petrol,Perlis
2024-09-17,motorcar,Toyota,Hilux,black,petrol,W.P. Kuala Lumpur
2024-03-10,motorcar,Honda,City,grey,petrol,Sarawak
2024-06-25,motorcar,Honda,Civic,red,diesel,Kelantan
2024-12-23,motorcar,Mazda,Mazda 3,white,petrol,Selangor
2024-03-13,motorcar,Honda,City,grey,petrol,Selangor
2024-06-13,motorcar,Perodua,Myvi,black,petrol,Perak
2024-07-13,motorcar,Toyota,Vios,silver,petrol,Sarawak
2024-10-22,motorcar,Perodua,Axia,silver,petrol,W.P. Kuala Lumpur
2024-02-05,motorcar,Proton,X50,black,petrol,Kedah
2024-03-18,motorcar,Toyota,Vios,silver,petrol,Sabah
2024-11-10,motorcar,Perodua,Axia,white,petrol,Negeri Sembilan
2024-03-06,motorcar,Mercedes-Benz,EQA,silver,electric,Pahang
2024-11-12,motorcar,Perodua,Myvi,silver,diesel,Selangor
2024-04-03,motorcar,Proton,X50,white,petrol,Sabah
2024-08-26,motorcar,Mazda,Mazda 3,black,petrol,Pahang
2024-02-15,motorcar,Proton,Saga,black,petrol,Selangor
2024-02-07,motorcar,Proton,X70,red,diesel,Kelantan
2024-10-26,motorcar,Mazda,Mazda 3,white,petrol,Negeri Sembilan
2024-03-09,motorcar,Perodua,Bezza,grey,petrol,Kelantan
2024-12-21,motorcar,Honda,HR-V,silver,diesel,Perlis
2024-08-19,motorcar,Toyota,Hilux,white,petrol,Selangor
2024-04-11,motorcar,Perodua,Bezza,black,hybrid_petrol,Sarawak
2024-10-12,motorcar,Proton,X70,white,hybrid_petrol,Kedah
2024-11-14,motorcar,Proton,X70,red,hybrid_petrol,Kelantan
2024-03-04,motorcar,Toyota,Hilux,white,petrol,Johor
2024-01-16,motorcar,BMW,iX,black,electric,Selangor
2024-11-23,motorcar,Nissan,Almera,grey,petrol,Pulau Pinang
2024-09-03,motorcar,Proton,X50,black,petrol,Sarawak
2024-03-21,motorcar,Proton,X50,white,petrol,Johor
2024-01-17,motorcar,Perodua,Axia,white,petrol,Selangor
2024-01-19,motorcar,Perodua,Myvi,grey,petrol,Terengganu
2024-12-05,motorcar,Perodua,Myvi,black,hybrid_petrol,Pahang
2024-11-14,motorcar,Proton,X70,grey,petrol,Selangor
2024-05-21,motorcar,Proton,X70,red,petrol,Kelantan
2024-06-15,motorcar,Nissan,Almera,silver,diesel,Pulau Pinang
2024-04-13,motorcar,Honda,City,white,hybrid_petrol,Melaka
2024-04-14,motorcar,Toyota,Yaris,red,petrol,Selangor
2024-10-16,motorcar,Proton,Saga,silver,petrol,Selangor
2024-07-12,motorcar,Toyota,Yaris,white,petrol,Kedah
2024-01-14,motorcar,Proton,X70,white,hybrid_petrol,Sabah
2024-11-08,motorcar,Nissan,Almera,red,petrol,Selangor
2024-04-23,motorcar,Toyota,Hilux,silver,hybrid_petrol,Johor
2024-11-11,motorcar,Proton,Saga,black,petrol,Selangor
2024-03-12,motorcar,Proton,X50,white,diesel,Selangor
2024-11-26,motorcar,Proton,Saga,silver,petrol,Melaka
2024-04-27,motorcar,Perodua,Bezza,white,petrol,Selangor
2024-05-12,motorcar,Toyota,Hilux,white,petrol,Pahang
2024-06-19,motorcar,Perodua,Myvi,silver,petrol,Terengganu
2024-01-26,motorcar,Perodua,Axia,white,diesel,Johor
2024-11-03,motorcar,Perodua,Bezza,white,diesel,Perak
2024-12-18,motorcar,Perodua,Bezza,silver,petrol,Perak
2024-08-09,motorcar,Toyota,Hilux,grey,petrol,Selangor
2024-09-08,motorcar,Proton,X70,black,petrol,Selangor
2024-07-09,motorcar,Proton,X50,red,petrol,Kedah
2024-11-25,motorcar,Toyota,Vios,black,petrol,Sabah
2024-05-14,motorcar,Perodua,Bezza,black,petrol,Kedah
2024-10-06,motorcar,Perodua,Bezza,grey,petrol,Melaka
2024-07-26,motorcar,Toyota,Hilux,white,petrol,Sabah
2024-03-22,motorcar,Perodua,Bezza,red,petrol,Perlis
2024-03-27,motorcar,Perodua,Bezza,grey,diesel,Pahang
2024-07-11,motorcar,Toyota,Yaris,white,petrol,Sarawak
2024-05-19,motorcar,Proton,X70,grey,petrol,Perak
2024-12-17,motorcar,Toyota,Vios,grey,petrol,Selangor
2024-05-16,motorcar,Proton,X70,black,petrol,Perak
2024-05-13,motorcar,Nissan,Almera,white,petrol,Terengganu
2024-06-14,motorcar,Proton,X50,black,petrol,Kelantan
2024-10-02,motorcar,Toyota,Yaris,silver,petrol,Pahang
2024-07-27,motorcar,Proton,X70,red,petrol,Terengganu
2024-04-05,motorcar,Nissan,X-Trail,red,petrol,Kedah
2024-04-20,motorcar,Toyota,Hilux,black,petrol,Selangor
2024-05-13,motorcar,Perodua,Myvi,white,petrol,Johor
2024-08-08,motorcar,Mazda,CX-5,silver,petrol,W.P. Kuala Lumpur
2024-07-19,motorcar,Perodua,Myvi,silver,petrol,Sabah
2024-04-13,motorcar,Perodua,Bezza,silver,petrol,Negeri Sembilan
2024-09-22,motorcar,Honda,Civic,black,petrol,Pulau Pinang
2024-09-16,motorcar,Nissan,Almera,red,petrol,Selangor
2024-11-12,motorcar,Perodua,Bezza,black,petrol,Selangor
2024-10-10,motorcar,Perodua,Axia,black,petrol,Pulau Pinang
2024-07-02,motorcar,Toyota,Yaris,silver,diesel,Johor
2024-07-11,motorcar,Proton,Saga,black,petrol,Perak
2024-11-24,motorcar,Toyota,Yaris,black,petrol,Sabah
2024-06-06,motorcar,Proton,X70,grey,petrol,Terengganu
2024-04-09,motorcar,BYD,Dolphin,silver,electric,Kelantan
2024-01-27,motorcar,Proton,X50,red,diesel,Kelantan
2024-01-18,motorcar,Mazda,CX-5,red,petrol,Kelantan
2024-04-22,motorcar,Nissan,Almera,grey,petrol,W.P. Kuala Lumpur
2024-06-02,motorcar,Toyota,Yaris,grey,petrol,Terengganu
2024-01-25,motorcar,Perodua,Bezza,red,petrol,Johor
2024-08-25,motorcar,Toyota,Yaris,black,petrol,Kedah
2024-03-18,motorcar,Proton,X70,white,petrol,Perak
2024-09-23,motorcar,Proton,X50,black,petrol,Negeri Sembilan
2024-10-04,motorcar,Perodua,Axia,white,petrol,Kelantan
2024-05-27,motorcar,Proton,X50,black,petrol,Sarawak
2024-06-18,motorcar,Perodua,Bezza,silver,petrol,Selangor
2024-04-18,motorcar,Honda,City,black,petrol,Melaka
2024-02-08,motorcar,Proton,X50,red,petrol,Selangor
2024-03-11,motorcar,Nissan,X-Trail,red,petrol,Perak
2024-09-24,motorcar,Perodua,Myvi,white,petrol,Kedah
2024-11-27,motorcar,Toyota,Yaris,white,petrol,Selangor
2024-11-15,motorcar,Perodua,Myvi,black,petrol,Johor
2024-07-16,motorcar,Proton,X70,silver,petrol,Johor
2024-06-25,motorcar,Perodua,Myvi,black,petrol,Kelantan
2024-04-25,motorcar,Toyota,Vios,red,petrol,W.P. Kuala Lumpur
2024-03-17,motorcar,Toyota,Yaris,grey,petrol,Sarawak
2024-07-13,motorcar,Proton,X50,black,petrol,Kedah
2024-11-27,motorcar,Nissan,Leaf,silver,electric,Johor
2024-01-07,motorcar,Perodua,Myvi,silver,petrol,Perak
2024-08-14,motorcar,Perodua,Bezza,white,hybrid_petrol,Selangor
2024-09-16,motorcar,Honda,Civic,black,petrol,W.P. Kuala Lumpur
2024-10-12,motorcar,Perodua,Bezza,white,petrol,Johor
2024-08-15,motorcar,Honda,City,white,petrol,Kedah
2024-11-06,motorcar,Perodua,Axia,silver,petrol,Perak
2024-03-07,motorcar,Proton,Saga,silver,petrol,Pulau Pinang
2024-04-27,motorcar,Proton,Saga,grey,diesel,Pulau Pinang
2024-07-13,motorcar,Perodua,Bezza,silver,petrol,Kelantan
2024-03-13,motorcar,Perodua,Myvi,silver,petrol,Pulau Pinang
2024-10-18,motorcar,Perodua,Myvi,grey,petrol,Kelantan
2024-06-16,motorcar,Proton,Saga,white,petrol,Sabah
2024-01-06,motorcar,Honda,Civic,grey,petrol,Kedah
2024-10-06,motorcar,Proton,X70,silver,petrol,Pulau Pinang
2024-01-11,motorcar,Toyota,Yaris,red,petrol,Selangor
2024-05-09,motorcar,Tesla,Model Y,grey,electric,Sabah
2024-11-23,motorcar,Toyota,Yaris,grey,petrol,Johor
2024-10-24,motorcar,BYD,Dolphin,white,electric,Perak
2024-11-22,motorcar,Proton,X50,grey,petrol,Pulau Pinang
2024-03-22,motorcar,Perodua,Axia,white,petrol,Sarawak
2024-02-08,motorcar,Proton,X70,grey,hybrid_petrol,Pulau Pinang
2024-07-15,motorcar,Perodua,Axia,black,petrol,Selangor
2024-05-20,motorcar,Mazda,CX-5,red,petrol,Sarawak
2024-01-05,motorcar,Proton,X50,black,petrol,Perlis
2024-02-21,motorcar,Honda,HR-V,black,petrol,Negeri Sembilan
2024-07-15,motorcar,Proton,X50,black,hybrid_petrol,Sarawak
2024-12-15,motorcar,Perodua,Axia,black,petrol,Sarawak
2024-02-11,motorcar,Toyota,Hilux,white,petrol,Johor
2024-02-23,motorcar,Proton,Saga,white,diesel,W.P. Kuala Lumpur
2024-05-13,motorcar,Proton,Saga,red,diesel,Selangor
2024-04-19,motorcar,Perodua,Myvi,grey,petrol,Selangor
2024-02-27,motorcar,Toyota,Hilux,red,petrol,Kelantan
2024-10-27,motorcar,Proton,X70,red,petrol,Selangor
2024-05-22,motorcar,Toyota,Vios,white,petrol,Kedah
2024-08-26,motorcar,Honda,City,red,petrol,Kelantan
2024-07-03,motorcar,Proton,X70,grey,petrol,Sabah
2024-02-17,motorcar,Honda,Civic,silver,diesel,Selangor
2024-09-07,motorcar,Proton,Saga,red,hybrid_petrol,Kedah
2024-11-06,motorcar,Toyota,Vios,white,petrol,Selangor
2024-03-07,motorcar,Perodua,Axia,red,petrol,Negeri Sembilan
2024-10-03,motorcar,Toyota,Vios,red,petrol,Sabah
2024-10-24,motorcar,Honda,HR-V,grey,petrol,Sarawak
2024-09-26,motorcar,Nissan,Almera,black,petrol,Johor
2024-05-05,motorcar,Honda,City,black,petrol,Sarawak
2024-06-11,motorcar,Perodua,Myvi,silver,petrol,Melaka
2024-07-08,motorcar,Proton,X70,grey,petrol,Pulau Pinang
2024-03-25,motorcar,Perodua,Bezza,grey,petrol,Sabah
2024-02-09,motorcar,Perodua,Axia,white,hybrid_petrol,Kedah
2024-04-26,motorcar,Proton,Saga,black,petrol,Pahang
2024-10-17,motorcar,Honda,HR-V,black,petrol,W.P. Kuala Lumpur
2024-01-06,motorcar,Proton,X70,red,petrol,Perak
2024-01-20,motorcar,Perodua,Axia,red,petrol,Pulau Pinang
2024-05-08,motorcar,Toyota,Hilux,white,petrol,Selangor
2024-05-19,motorcar,Toyota,Hilux,silver,petrol,Sabah
2024-12-05,motorcar,Proton,X50,white,diesel,Pulau Pinang
2024-02-11,motorcar,Toyota,Vios,red,petrol,Kedah
2024-02-01,motorcar,Proton,X70,red,petrol,Kelantan
2024-12-23,motorcar,Nissan,X-Trail,white,petrol,Kedah
2024-11-16,motorcar,Perodua,Myvi,white,petrol,Pahang
2024-01-14,motorcar,Proton,X70,black,petrol,Kedah
2024-02-10,motorcar,Proton,X50,red,petrol,Perak
2024-07-25,motorcar,Perodua,Axia,black,petrol,Perak
2024-09-27,motorcar,Nissan,Almera,red,petrol,Kedah
2024-12-26,motorcar,Mazda,CX-5,silver,petrol,Kedah
2024-08-02,motorcar,Perodua,Myvi,black,petrol,Selangor
2024-07-16,motorcar,Perodua,Axia,white,hybrid_petrol,Johor
2024-04-24,motorcar,Proton,Saga,red,petrol,Johor
2024-10-08,motorcar,Proton,Saga,silver,petrol,Pahang
2024-05-06,motorcar,Proton,Saga,grey,petrol,Johor
2024-05-25,motorcar,Perodua,Axia,grey,petrol,Selangor
2024-07-10,motorcar,Proton,Saga,grey,petrol,Selangor
2024-04-22,motorcar,Honda,City,red,petrol,Johor
2024-08-01,motorcar,Nissan,Almera,black,petrol,Kedah
2024-11-04,motorcar,Toyota,Hilux,grey,petrol,Kedah
2024-03-24,motorcar,Honda,HR-V,black,petrol,W.P. Kuala Lumpur
2024-02-15,motorcar,Perodua,Bezza,white,petrol,Johor
2024-11-04,motorcar,Toyota,Vios,red,petrol,Sabah
2024-04-01,motorcar,Honda,HR-V,silver,diesel,Kedah
2024-06-15,motorcar,Honda,Civic,red,petrol,Sabah
2024-11-01,motorcar,Perodua,Myvi,grey,petrol,Negeri Sembilan
2024-04-17,motorcar,Perodua,Bezza,red,petrol,Johor
2024-12-18,motorcar,Perodua,Axia,black,petrol,Kedah
2024-04-05,motorcar,Honda,City,white,petrol,Selangor
2024-10-19,motorcar,Perodua,Bezza,silver,petrol,Sarawak
2024-07-21,motorcar,Perodua,Bezza,black,hybrid_petrol,Sarawak
2024-11-02,motorcar,Proton,Saga,white,petrol,Selangor
2024-06-14,motorcar,Perodua,Myvi,grey,petrol,Selangor
2024-06-17,motorcar,Honda,Civic,red,petrol,Johor
2024-03-07,motorcar,Proton,X50,black,petrol,Perak
2024-02-03,motorcar,Honda,Civic,silver,petrol,Selangor
2024-08-14,motorcar,Honda,City,white,hybrid_petrol,Johor
2024-11-15,motorcar,Perodua,Myvi,grey,petrol,Sarawak
2024-03-26,motorcar,Toyota,Yaris,grey,diesel,Johor
2024-06-18,motorcar,Proton,X50,red,hybrid_petrol,Selangor
2024-05-05,motorcar,Tesla,Model 3,white,electric,Kedah
2024-11-23,motorcar,Perodua,Axia,red,petrol,Selangor
2024-07-08,motorcar,Perodua,Myvi,grey,petrol,Kelantan
2024-11-13,motorcar,Proton,X50,red,petrol,Perak
2024-08-14,motorcar,BMW,iX,white,electric,Johor
2024-02-26,motorcar,Toyota,Vios,white,petrol,Selangor
2024-07-26,motorcar,Perodua,Bezza,silver,petrol,Sabah
2024-04-21,motorcar,Honda,City,black,petrol,Pahang
2024-11-23,motorcar,Perodua,Bezza,black,petrol,Pahang
2024-11-12,motorcar,Perodua,Axia,grey,petrol,Sarawak
2024-10-10,motorcar,Perodua,Axia,silver,petrol,Melaka
2024-02-02,motorcar,Perodua,Myvi,grey,petrol,W.P. Kuala Lumpur
2024-01-15,motorcar,Proton,X70,white,petrol,Pulau Pinang
2024-10-16,motorcar,Proton,Saga,black,petrol,Perak
2024-07-04,motorcar,Perodua,Myvi,white,petrol,Johor
2024-09-15,motorcar,Proton,Saga,silver,diesel,Melaka
2024-07-21,motorcar,Proton,Saga,red,petrol,Kelantan
2024-11-15,motorcar,Proton,X50,silver,hybrid_petrol,W.P. Kuala Lumpur
2024-10-26,motorcar,Perodua,Myvi,grey,petrol,Kelantan
2024-03-25,motorcar,Perodua,Axia,grey,petrol,Kedah
2024-10-17,motorcar,Perodua,Myvi,black,petrol,Kedah
2024-07-06,motorcar,Proton,Saga,red,petrol,Johor
2024-02-20,motorcar,Nissan,X-Trail,white,petrol,Selangor
2024-02-12,motorcar,Smart,#1,grey,electric,Pulau Pinang
2024-08-16,motorcar,Perodua,Axia,grey,petrol,Kedah
2024-05-10,motorcar,Toyota,Vios,grey,petrol,Kedah
2024-12-23,motorcar,Proton,X50,grey,petrol,Selangor
2024-08-12,motorcar,Nissan,X-Trail,red,diesel,Negeri Sembilan
2024-03-22,motorcar,Honda,HR-V,red,petrol,Terengganu
2024-09-08,motorcar,Perodua,Bezza,grey,petrol,Sabah
2024-09-14,motorcar,Proton,X70,black,petrol,Selangor
2024-09-08,motorcar,Perodua,Myvi,silver,petrol,Sabah
2024-03-10,motorcar,Perodua,Axia,black,petrol,Selangor
2024-09-23,motorcar,Honda,HR-V,white,hybrid_petrol,Negeri Sembilan
2024-10-17,motorcar,Proton,X70,grey,petrol,Johor
2024-02-15,motorcar,Perodua,Bezza,red,diesel,Kelantan
2024-09-02,motorcar,Proton,X70,grey,hybrid_petrol,Selangor
2024-11-20,motorcar,Perodua,Bezza,silver,petrol,Sabah
2024-07-07,motorcar,Honda,Civic,red,petrol,Johor
2024-07-17,motorcar,Perodua,Axia,red,petrol,Johor
2024-05-05,motorcar,Proton,X70,red,petrol,Selangor
2024-08-17,motorcar,Perodua,Myvi,black,petrol,Sabah
2024-12-14,motorcar,Perodua,Bezza,white,petrol,Terengganu
2024-07-07,motorcar,Proton,Saga,black,hybrid_petrol,Kelantan
2024-09-19,motorcar,Toyota,Hilux,silver,petrol,W.P. Kuala Lumpur
2024-12-03,motorcar,Honda,HR-V,grey,petrol,Selangor
2024-09-08,motorcar,Honda,City,red,diesel,Kedah
2024-02-08,motorcar,Perodua,Axia,white,petrol,Kelantan
2024-06-23,motorcar,Toyota,Vios,silver,petrol,Negeri Sembilan
2024-04-22,motorcar,Toyota,Vios,red,petrol,Perak
2024-11-18,motorcar,Mazda,Mazda 3,grey,petrol,W.P. Kuala Lumpur
2024-04-03,motorcar,Honda,City,black,petrol,Kelantan
2024-03-13,motorcar,Proton,Saga,white,petrol,Melaka
2024-03-19,motorcar,Honda,HR-V,grey,petrol,W.P. Kuala Lumpur
2024-09-07,motorcar,Mazda,Mazda 3,white,petrol,Negeri Sembilan
2024-07-21,motorcar,Perodua,Axia,black,diesel,Johor
2024-07-27,motorcar,Toyota,Hilux,white,petrol,Johor
2024-02-07,motorcar,Toyota,Vios,grey,petrol,Sabah
2024-04-03,motorcar,Proton,Saga,black,petrol,Kedah
2024-12-03,motorcar,Proton,X70,red,petrol,Perak
2024-04-27,motorcar,Proton,X50,silver,petrol,Johor
2024-10-03,motorcar,Proton,Saga,grey,petrol,Selangor
2024-01-17,motorcar,Honda,Civic,red,petrol,Selangor
2024-04-18,motorcar,Proton,Saga,grey,petrol,Negeri Sembilan
2024-09-19,motorcar,Toyota,Hilux,silver,petrol,Johor
2024-02-25,motorcar,Proton,Saga,silver,petrol,Johor
2024-11-14,motorcar,Proton,Saga,silver,petrol,Selangor
2024-01-17,motorcar,Toyota,Vios,grey,petrol,Pahang
2024-09-26,motorcar,Proton,X70,grey,petrol,Selangor
2024-05-02,motorcar,Perodua,Axia,white,petrol,Sarawak
2024-11-11,motorcar,Tesla,Model 3,white,electric,Perak
2024-07-08,motorcar,Perodua,Axia,silver,petrol,Perak
2024-11-08,motorcar,Toyota,Hilux,red,diesel,Kedah
2024-12-15,motorcar,Proton,X70,red,petrol,Selangor
2024-07-02,motorcar,Mazda,Mazda 3,silver,petrol,Selangor
2024-05-02,motorcar,Nissan,X-Trail,silver,petrol,Selangor
2024-12-17,motorcar,Proton,Saga,grey,petrol,Selangor
2024-09-25,motorcar,Perodua,Axia,grey,petrol,Sabah
2024-05-14,motorcar,BYD,Seal,grey,electric,Sabah
2024-08-20,motorcar,Mazda,CX-5,red,petrol,Selangor
2024-12-25,motorcar,Proton,X70,grey,petrol,Selangor
2024-11-26,motorcar,Perodua,Bezza,silver,petrol,Johor
2024-04-06,motorcar,Toyota,Hilux,grey,petrol,Kedah
2024-06-03,motorcar,Proton,X50,red,petrol,Selangor
2024-02-11,motorcar,Perodua,Bezza,white,petrol,Kelantan
2024-02-14,motorcar,Perodua,Bezza,silver,petrol,Johor
2024-04-11,motorcar,Perodua,Myvi,silver,petrol,Selangor
2024-03-07,motorcar,Perodua,Axia,grey,petrol,Terengganu
2024-01-19,motorcar,Toyota,Yaris,grey,diesel,Perak
2024-11-27,motorcar,Tesla,Model Y,silver,electric,Pulau Pinang
2024-04-06,motorcar,Perodua,Myvi,silver,petrol,Perak
2024-11-15,motorcar,Honda,Civic,grey,petrol,Kedah
2024-10-12,motorcar,Honda,HR-V,white,petrol,Sabah
2024-11-20,motorcar,Perodua,Axia,white,petrol,Sabah
2024-05-25,motorcar,Nissan,Almera,red,petrol,Terengganu
2024-01-05,motorcar,Perodua,Axia,white,petrol,Kelantan
2024-06-02,motorcar,Proton,X70,grey,petrol,Pahang
2024-07-08,motorcar,Perodua,Bezza,silver,petrol,Sabah
2024-08-21,motorcar,Toyota,Hilux,grey,petrol,Kedah
2024-07-08,motorcar,Perodua,Axia,silver,petrol,Johor
2024-11-24,motorcar,Proton,X50,black,petrol,Johor
2024-04-15,motorcar,Perodua,Axia,red,petrol,Sarawak
2024-04-04,motorcar,Perodua,Myvi,white,diesel,Johor
2024-04-23,motorcar,Perodua,Bezza,black,petrol,Selangor
2024-01-12,motorcar,Perodua,Bezza,black,diesel,Pahang
2024-09-11,motorcar,Proton,X50,silver,petrol,Selangor
2024-01-22,motorcar,Toyota,Hilux,white,petrol,Sabah
2024-09-01,motorcar,Honda,HR-V,grey,petrol,Kedah
2024-09-19,motorcar,Toyota,Hilux,red,petrol,Kedah
2024-05-21,motorcar,Toyota,Vios,black,petrol,Perak
2024-10-15,motorcar,Proton,X50,grey,petrol,Selangor
2024-06-21,motorcar,Perodua,Axia,white,petrol,W.P. Kuala Lumpur
2024-04-02,motorcar,Toyota,Yaris,grey,petrol,Sarawak
2024-05-25,motorcar,Toyota,Hilux,red,petrol,Selangor
2024-06-05,motorcar,Proton,X50,red,petrol,W.P. Kuala Lumpur
2024-01-18,motorcar,Proton,X70,red,petrol,Johor
2024-01-04,motorcar,Proton,Saga,white,petrol,Selangor
2024-07-16,motorcar,Nissan,X-Trail,black,petrol,Terengganu
2024-06-04,motorcar,Toyota,Hilux,silver,hybrid_petrol,Kelantan
2024-08-12,motorcar,Proton,Saga,red,petrol,Selangor
2024-04-19,motorcar,Nissan,X-Trail,black,petrol,Selangor
2024-08-12,motorcar,Perodua,Axia,black,petrol,Selangor
2024-03-17,motorcar,Proton,X70,white,petrol,Pulau Pinang
2024-08-07,motorcar,Toyota,Hilux,black,petrol,Selangor
2024-09-26,motorcar,Proton,X50,grey,petrol,Johor
2024-04-11,motorcar,Honda,Civic,white,petrol,Selangor
2024-12-24,motorcar,Proton,Saga,grey,petrol,Sarawak
2024-09-16,motorcar,Honda,HR-V,black,petrol,Perak
2024-05-21,motorcar,Toyota,Yaris,red,petrol,Melaka
2024-01-19,motorcar,Perodua,Myvi,grey,petrol,W.P. Kuala Lumpur
2024-07-20,motorcar,Proton,Saga,white,petrol,Pulau Pinang
2024-10-18,motorcar,Honda,City,red,petrol,Perak
